,LON,LAT,eastwind,northwind,eastcurrent,northcurrent,sog,cog,heading,windspeed,winddir,curspeed,curdir,vgms,vwmsqr,vwms,vwknot
37,14.6896316,55.09846514,1.48177433,-2.929208755,0.001416448,-0.05344022,0.0,345.7,174.0,3.2826695074916694,-26.83309829547715,0.05345898837973932,-1.5182852045376114,0.0,0.002857863438585104,0.05345898837973932,0.10391358161253729
38,14.68964975,55.0984578,0.927010536,-3.243356705,-0.009000748,-0.05413258,0.0,345.7,174.0,3.3732345382026825,-15.950902875787026,0.054875765890016553,9.440335348937625,0.0,0.0030113496820159042,0.054875765890016553,0.10666751373701418
39,14.68964482,55.09845248,0.150203705,-3.330731392,-0.009000748,-0.05413258,0.038344071,340.4140539,174.0722427,3.3341164884643706,-2.5820789764159224,0.054875765890016553,9.440335348937625,0.019726345817470934,0.007551805383192717,0.08690112417680634,0.16891840517487616
40,14.4767728,55.14104451,-0.466897964,-3.128424644,-0.018951688,-0.031423718,16.5965621,295.2424584,292.1056298,3.1630735783370376,8.488386934977182,0.036696274075072914,31.094237002117428,8.538204599238604,73.94533576939003,8.599147386188356,16.715022689272928
41,14.02722663,55.2208583,-1.304522514,-2.891016006,-0.06104697,-0.030051654,18.97664515,273.5975657,272.2581467,3.1717112946296155,24.286478559796876,0.06804288687523932,63.790313412616314,9.762653127893817,96.4545850782864,9.821129521510567,19.09031156391224
42,13.36920927,55.24611099,-2.879446983,-2.74128437,-0.046997413,0.021591749,18.9586509,273.7914148,271.6027198,3.9756577977881973,46.40809804429854,0.05172001985277626,-65.32480480196733,9.753395874061116,95.95010689982882,9.795412543626165,19.040322902300538
43,12.91651227,55.27199307,-3.465402603,-2.341935158,0.003440634,0.00671264,18.15292038,281.801931,279.2859059,4.182544140251919,55.94898988740969,0.007543043025964786,27.137884098566616,9.338882796584011,87.45849682475011,9.351924765776836,18.178271359717012
44,12.48357999,55.39790375,-2.934170723,-1.448121071,,,16.85615057,303.2146285,300.721114,3.2720654742814252,63.731967791104005,,,8.671751502212162,,,
45,12.20490686,55.45634856,-2.305826187,-1.157172203,,,2.646829347,277.1993924,143.3332283,2.5798995934049125,63.350346208222184,,,1.361677820248997,,,
46,12.19695058,55.45558323,-2.480545044,-0.821613312,,,0.0,281.4,109.9331476,2.6130733150389354,71.67394725200707,,,0.0,,,
47,12.23319063,55.4523206,-2.111362457,-0.806777954,,,5.789541751,194.9506881,107.5831923,2.2602526610734257,69.08751913795346,,,2.97846576345303,,,
48,12.54911158,55.34990282,-2.767102242,-1.473874092,0.04056766,0.026808089,17.33568353,122.8786152,122.4394279,3.1351490645183446,61.95837311443929,0.04862518559046866,56.542309317457544,8.918450216071612,80.47059175911765,8.970540215567715,17.436936071020522
49,12.99147703,55.22957635,-3.572928429,-1.85680294,-0.011407047,-0.016530382,18.51721901,103.5901766,102.2311332,4.026603372167298,62.53970581167998,0.020084179105109897,34.60821949539427,9.526298492643278,91.36295975281384,9.558397342275212,18.579612753914557
50,13.56699384,55.18206911,-3.790223122,-2.490304947,-0.077050254,0.03196535,18.89496702,96.67739629,95.17814934,4.535130653420704,56.69373077821326,0.08341777533647739,-67.46821452016232,9.720633305895667,95.70563886099573,9.782925884468089,19.016051334229072
51,14.11930598,55.14530413,-4.570572853,-3.130850792,-0.088380344,-0.044817008,19.04517375,98.99731305,97.6042471,5.5400688521305925,55.588785050192904,0.09909414418435834,63.11077653787392,9.797908092396337,97.71591804508753,9.885136217831676,19.21472778022121
52,14.57458828,55.09798623,-6.157269478,-2.934244156,-0.08917181,-0.023875091,13.73646055,136.9592403,109.9104478,6.820685903318709,64.51988552030795,0.09231268422559481,75.01104527754364,7.066807567650994,50.60420932117661,7.113663565363252,13.82753923835309
53,14.68964635,55.09844975,-6.786257744,-3.137875557,-0.13762508,-0.012044531,0.0,356.0,174.6415094,7.476600643288234,65.18480497628121,0.1381511251203419,84.9983900680251,0.0,0.01908573337201636,0.1381511251203419,0.2685381570089206
54,14.68964866,55.09846731,-7.74541378,-2.77904129,-0.13762508,-0.012044531,0.0,356.0,174.0,8.228882373380893,70.26209987028312,0.1381511251203419,84.9983900680251,0.0,0.01908573337201636,0.1381511251203419,0.2685381570089206
55,14.68965683,55.09846115,-8.591992378,-1.775278091,-0.13762508,-0.012044531,0.0,356.0,174.0,8.773479658835182,78.32582246991025,0.1381511251203419,84.9983900680251,0.0,0.01908573337201636,0.1381511251203419,0.2685381570089206
56,14.68966029,55.09846457,-9.144638062,-1.862369537,-0.15940627,0.018298816,0.0,356.0,174.0,9.332353699754671,78.48873825104346,0.16045312581035856,-83.45147664174645,0.0,0.025745205582314752,0.16045312581035856,0.31188878595017494
57,14.6896318,55.09845342,-9.611304283,-2.403729439,-0.15940627,0.018298816,0.0,356.0,174.0,9.907324827435982,75.9586881822353,0.16045312581035856,-83.45147664174645,0.0,0.025745205582314752,0.16045312581035856,0.31188878595017494
58,14.68964459,55.0984574,-10.83874226,-1.408548355,-0.15940627,0.018298816,0.0,356.0,174.0,10.929882993293345,82.59562540232218,0.16045312581035856,-83.45147664174645,0.0,0.025745205582314752,0.16045312581035856,0.31188878595017494
59,14.68963982,55.09846318,-10.91186905,-2.126312256,-0.19105113,0.030981632,0.0,356.0,174.0,11.117107986088994,78.97339000979655,0.19354688268132952,-80.78886601945224,0.0,0.03746039579566034,0.19354688268132952,0.3762164305559683
60,14.68963732,55.09844794,-11.48435688,-3.535608292,-0.19105113,0.030981632,0.0,356.0,174.0,12.016279746313437,72.88833857532056,0.19354688268132952,-80.78886601945224,0.0,0.03746039579566034,0.19354688268132952,0.3762164305559683
61,14.68964108,55.09844978,-11.57262039,-3.849868774,-0.19105113,0.030981632,0.0,356.0,174.0,12.19618925189602,71.59924060983006,0.19354688268132952,-80.78886601945224,0.0,0.03746039579566034,0.19354688268132952,0.3762164305559683
62,14.68962455,55.09845619,-11.56304646,-4.266605377,-0.26089603,0.015626784,0.0,356.0,174.0,12.325094923738472,69.74663160629049,0.2613636065865781,-86.57227305810518,0.0,0.06831093484794357,0.2613636065865781,0.5080385784829905
63,14.68963934,55.09845789,-11.81055355,-4.998523712,-0.26089603,0.015626784,-2.36e-05,356.0,174.0,12.824757871275539,67.0606948319319,0.2613636065865781,-86.57227305810518,-1.2141166786706451e-05,0.0683101974111467,0.2613621958339551,0.5080358362620419
64,14.48476326,55.12304578,-12.42951393,-5.502820015,-0.25910014,0.02785407,17.32584767,282.9082215,278.6849315,13.593154330527872,66.11997102984338,0.2605930385938667,-83.86409069180903,8.91339009671777,80.48162249564902,8.971155025728239,17.43813113901055
65,14.02974705,55.19803314,-12.42217445,-5.686471939,-0.3153698,-0.004392793,19.28662074,280.0540978,278.4967985,13.661858628285803,65.4032166893974,0.3154003921722052,89.20197741276762,9.922121998147958,98.71742661867465,9.935664377316428,19.312944416627673
66,13.3801624,55.24026749,-11.26462173,-6.14648819,-0.28607726,0.08756426,19.04177736,277.1258359,275.1423021,12.832420651996944,61.38111656666719,0.2991783720766847,-72.98138095288631,9.796160798436054,99.38903237436007,9.969404815452128,19.378529080275847
67,12.88194478,55.27969019,-6.658545494,-5.661447525,-0.20307559,0.05168167,18.1566162,283.7706323,281.6397223,8.740035250157538,49.62705268025641,0.2095487777770059,-75.7216330724734,9.340784134170182,89.17088742496334,9.443033804078187,18.355369108367178
68,12.44012427,55.40891348,-6.561078072,-6.444696426,,,16.70277287,299.8135728,298.0296029,9.196839538133544,45.51269527651453,,,8.592845390472272,,,
69,12.19950279,55.45580691,-5.253192902,-5.61135006,,,1.312121957,280.7418784,127.3957565,7.686565238224755,43.11188884172435,,,0.6750293018829098,,,
70,12.19694438,55.4555884,-5.24426651,-5.317951202,,,0.0,284.5,109.4985337,7.468797507950047,44.600296690136645,,,0.0,,,
71,12.208372,55.45646925,-5.025583267,-5.725772858,,,3.090905001,225.3345772,102.3446612,7.618461917930672,41.273834320253506,,,1.5901353025002571,,,
72,13.00523479,55.23008988,-7.893582344,-7.97385025,-0.2219331,-0.003797287,19.26081429,102.1803838,100.5099879,11.22011274591007,44.71016275078449,0.22196558351278325,89.01976185127639,9.908845709435127,98.38076969308075,9.91870806572513,19.279984738156507
73,13.56507208,55.17830085,-8.444232941,-8.246387482,-0.25993454,-0.005741847,19.12539063,97.56607026,94.78504243,11.802880007233648,45.67913466528958,0.2599979497841916,88.73456560949145,9.839176165243337,97.09661667820995,9.85376154969309,19.153741700293427
74,14.12694767,55.13740536,-10.69163895,-7.062039375,-0.26790175,-0.028174175,19.10614828,98.66042101,97.25865274,12.813412643445442,56.55444762575182,0.2693791599029018,83.99649569275016,9.829276818602736,97.76384783894446,9.887560257158713,19.219439627865107
75,14.58194768,55.09716785,-10.61083126,-6.653464317,-0.26790872,-0.004772733,13.38516129,140.5976344,106.9505376,12.524309459837914,57.910454176557906,0.26795122920473363,88.97939666003325,6.886079478341393,47.617656045265,6.900554763587127,13.413298349460659
76,14.68964452,55.09846615,-10.49413204,-6.052820206,-0.26790872,-0.004772733,0.0,354.4,173.7647176,12.114596143459197,60.0244512260688,0.26795122920473363,88.97939666003325,0.0,0.0717978612323277,0.26795122920473363,0.5208435993281613
77,14.68965384,55.09844753,-10.72186375,-5.892493248,-0.26328698,-0.005702787,0.0,354.4,174.0019425,12.234371211929515,61.20780245860148,0.2633487338437149,88.7591693940891,0.0,0.06935255561708778,0.2633487338437149,0.511897268845413
78,14.68963523,55.09844861,-10.8203373,-5.827005386,-0.26328698,-0.005702787,0.0,354.4,174.0,12.289576520541473,61.69649430380224,0.2633487338437149,88.7591693940891,0.0,0.06935255561708778,0.2633487338437149,0.511897268845413
79,14.68961904,55.09844538,-10.90133381,-5.901623726,-0.26328698,-0.005702787,0.0,354.4,174.0,12.396299505914467,61.570342351932396,0.2633487338437149,88.7591693940891,0.0,0.06935255561708778,0.2633487338437149,0.511897268845413
80,14.68964011,55.09844307,-10.97938633,-6.08428669,-0.24696897,-0.012495593,0.0,354.4,174.0,12.552508462833318,61.006732959234185,0.24728488022376652,87.10354400383478,0.0,0.06114981198728255,0.24728488022376652,0.4806723501789574
81,14.68964637,55.09846158,-11.12429905,-5.99937439,-0.24696897,-0.012495593,0.0,354.4,174.0,12.638928848016304,61.66185576164357,0.24728488022376652,87.10354400383478,0.0,0.06114981198728255,0.24728488022376652,0.4806723501789574
82,14.68964712,55.09845406,-10.88315773,-4.54798317,-0.24696897,-0.012495593,0.0,354.4,174.0,11.79522246889231,67.32034640958292,0.24728488022376652,87.10354400383478,0.0,0.06114981198728255,0.24728488022376652,0.4806723501789574
83,14.68963397,55.09845075,-10.43482685,-3.876834869,-0.22529791,-0.000831969,0.0,354.4,174.0,11.131732119979135,69.61853695694847,0.22529944612178934,89.7884219355934,0.0,0.05075984042278506,0.22529944612178934,0.4379370633715341
84,14.68964213,55.0984492,-10.04613972,-4.125576973,-0.22529791,-0.000831969,0.0,354.4,174.0,10.860262825268526,67.67386239662216,0.22529944612178934,89.7884219355934,0.0,0.05075984042278506,0.22529944612178934,0.4379370633715341
85,14.68963855,55.09846151,-10.11975193,-4.501565933,-0.22529791,-0.000831969,0.0,354.4,173.6896552,11.075805838578287,66.01908246971271,0.22529944612178934,89.7884219355934,0.0,0.05075984042278506,0.22529944612178934,0.4379370633715341
86,14.68964209,55.09845081,-10.26682472,-4.416696548,-0.20910963,0.002182246,0.004267718,353.2792781,173.9708873,11.17653337257659,66.7230555381299,0.20912101653430584,-89.40208900512374,0.0021955540693486984,0.04375504643508211,0.20917706957284327,0.40659838783569274
87,14.47168305,55.13047415,-10.0545845,-4.516489029,-0.20962338,0.006286113,17.75581182,284.8231371,282.9598517,11.02240185334928,65.81052767378551,0.20971761170505726,-88.28234884266976,9.134587827965841,83.70790634249549,9.149202497622156,17.784219814877947
88,13.99769932,55.2092022,-9.546966553,-4.809747696,-0.2123059,-0.024029884,18.75165422,279.4465379,277.4469239,10.690100245707615,63.26110180540945,0.2136614857663015,83.54244828809323,9.646905144562197,94.00963025010986,9.695856344341632,18.846805562131262
89,13.38459538,55.24265374,-9.549679756,-5.232303619,-0.19536626,0.041891467,18.1128115,275.0407547,273.5715341,10.889140673329402,61.28150797254007,0.19980708334240732,-77.89759712235157,9.318248533799773,88.38722309867435,9.401447925648174,18.27453447787492
90,12.90807652,55.27126023,-9.611896515,-5.240551949,-0.1363237,0.04413975,17.64656409,281.8726953,279.9008272,10.947691050867157,61.40011099423802,0.14329155143187086,-72.05875590650136,9.078384653770962,83.99543024511901,9.16490208595373,17.81473667467686
91,12.48043761,55.39403894,-6.322097778,-5.469837189,,,15.81014221,304.2902141,301.5774018,8.35990664952426,49.13385717220835,,,8.133625995472785,,,
92,12.21395067,55.45691012,-4.892605782,-4.99527359,,,4.576805907,279.5282597,162.0319149,6.992163440381762,44.40510796237826,,,2.3545662655623008,,,
93,12.19696219,55.45558191,-4.771539688,-5.002548218,,,0.0,286.3,109.0,6.913253913142068,43.64607826018392,,,0.0,,,
94,12.23831404,55.45250081,-5.451847076,-5.144393921,,,7.323556731,193.5114154,108.3071066,7.495827196147967,46.661988169158946,,,3.767649311143122,,,
95,12.56687438,55.34436982,-7.127102852,-5.79391861,-0.14038682,0.033418186,17.9769287,122.4503087,121.1758621,9.185046974419395,50.89090274740341,0.1443095089910675,-76.61030143546685,9.248342782179236,86.7541821450827,9.314192511703991,18.10492740425022
96,13.03425371,55.22573482,-9.670654297,-4.58497715,-0.15431382,0.056850273,19.11743509,101.3697654,99.87948136,10.702502978187239,64.63378972367809,0.16445275486645677,-69.77585554560757,9.835083388208664,98.92957276945374,9.94633463992911,19.333685273094204
97,13.59152267,55.18002273,-9.800366402,-4.313110352,-0.17846946,0.010607292,19.1925854,97.51931998,95.7962963,10.70747881258609,66.24585678008019,0.17878440311242158,-86.5986396275651,9.873744932606234,97.92996557210903,9.895957031642217,19.235761278106143
98,14.12941201,55.12754226,-10.16586399,-4.677555084,-0.20694184,-0.019254131,18.10363015,101.2873908,100.3881718,11.190366938891367,65.29171974368666,0.20783562423980823,84.68443121708512,9.313525131186337,87.48208534890992,9.353185839536705,18.180722634891445
99,14.57887809,55.09201869,-10.16594887,-4.951132774,-0.21882586,-0.014679404,12.93436123,79.54628888,106.0577308,11.307529888230727,64.03247979315016,0.21931767349334805,86.16220099313176,6.654162583599136,44.705717358831464,6.686233420905335,12.99670052355579
100,14.68964998,55.09846655,-10.11953449,-5.180615425,-0.21882586,-0.014679404,0.0,8.3,173.7407407,11.368542319754432,62.890183442220724,0.21931767349334805,86.16220099313176,0.0,0.04810024190653482,0.21931767349334805,0.42630969373636995
101,14.68965181,55.09844507,-10.48443699,-5.101718903,-0.23551409,-0.015741173,0.0,8.3,173.5862069,11.659800802865707,64.05248153254266,0.23603955413435274,86.17618055482434,0.0,0.05571467111594403,0.23603955413435274,0.45881368532635486
102,14.68964758,55.09845008,-10.52126217,-5.359292984,-0.23551409,-0.015741173,0.0,8.3,174.0,11.807581417810539,63.00673548512423,0.23603955413435274,86.17618055482434,0.0,0.05571467111594403,0.23603955413435274,0.45881368532635486
103,14.68963473,55.09846254,-10.70663452,-5.625729561,-0.23551409,-0.015741173,0.0,8.3,174.0,12.094662287073785,62.28061884520637,0.23603955413435274,86.17618055482434,0.0,0.05571467111594403,0.23603955413435274,0.45881368532635486
104,14.68965432,55.09844282,-10.6854496,-5.617645264,-0.24578154,-0.016091717,0.0,8.3,174.0,12.072148585329863,62.267816336818534,0.24630775213293568,86.25409837427979,0.0,0.060667508760779684,0.24630775213293568,0.47877300859600036
105,14.68966235,55.09845287,-10.57947445,-5.623920441,-0.24578154,-0.016091717,0.0,8.3,173.6153846,11.98139227155594,62.005429496090095,0.24630775213293568,86.25409837427979,0.0,0.060667508760779684,0.24630775213293568,0.47877300859600036
106,14.68964721,55.09845187,-9.926560402,-5.464736938,-0.24578154,-0.016091717,0.0,8.3,173.7844655,11.331370226768518,61.1664835496559,0.24630775213293568,86.25409837427979,0.0,0.060667508760779684,0.24630775213293568,0.47877300859600036
107,14.68963331,55.09844836,-9.627552032,-5.771316528,-0.23310824,-0.026525903,0.0,8.3,173.380516,11.224876506903463,59.0590679122831,0.23461260640865617,83.50811066749337,0.0,0.055043075085863015,0.23461260640865617,0.4560399843371459
108,14.68963432,55.09845739,-9.403757095,-6.529959679,-0.23310824,-0.026525903,0.0,8.3,174.0020813,11.448625284772342,55.22392466293363,0.23461260640865617,83.50811066749337,0.0,0.055043075085863015,0.23461260640865617,0.4560399843371459
109,14.68964056,55.09847459,-9.520102501,-7.458938599,-0.23310824,-0.026525903,0.0,8.3,173.6114587,12.094135630676487,51.92153076787526,0.23461260640865617,83.50811066749337,0.0,0.055043075085863015,0.23461260640865617,0.4560399843371459
110,14.63715989,55.09772291,-9.290595055,-8.345697403,-0.2539782,-0.04344343,9.993824228,155.2484754,226.6129097,12.488627691561287,48.06679736354246,0.2576669510926943,80.29339350317153,5.141385033439654,27.368564326325522,5.2314973311974,10.168984512381506
111,14.23398922,55.17358261,-8.859704971,-9.077694893,-0.23548923,-0.051283956,18.60598911,287.8299456,286.1066973,12.684593676722972,44.30372920410152,0.24100875832426263,77.71416875079909,9.571966822718387,93.58901153051798,9.674141384666548,18.804596023514836
112,13.69994516,55.21630691,-7.928302765,-8.942252159,-0.20793454,-0.037085883,18.62767296,273.2278728,271.7886998,11.950809947808844,41.560562365174455,0.2112158508325104,79.88742131253402,9.583122214219571,93.26249090822517,9.657250690969205,18.77176389310594
113,13.16675844,55.24548205,-6.708991051,-8.315841675,-0.17417619,-0.008383266,17.4062069,276.6455012,275.2119484,10.684745373010294,38.89562940382305,0.17437782058433596,87.24442606481341,8.954731402407656,80.509463838565,8.97270660606737,17.441147100873753
114,12.70291603,55.31176095,-4.589172363,-6.477820396,-0.13906974,0.002817948,16.57877759,297.9159652,295.9915704,7.9386812544752425,35.31543177967566,0.13909828688592216,-88.83918359491572,8.529055247453442,72.85756801383206,8.53566447406598,16.59162460468945
115,12.32508546,55.44250275,-3.540259361,-5.608929634,,,13.3579798,288.9442471,258.7333333,6.632761716081131,32.259411998707165,,,6.872095791748123,,,
116,12.26410467,55.46277217,-3.225949287,-5.67161274,,,8.421051144,159.9383086,91.77227723,6.524870870356448,29.63073015426465,,,4.33226213808005,,,
117,12.60960346,55.5098838,-3.597641945,-6.951712608,,,15.66943099,117.6835426,124.7525976,7.827473139439672,27.36241429739833,,,8.06123623315156,,,
118,12.69524396,55.6389996,-2.164661407,-5.326496124,,,14.99833024,355.0656905,354.1456353,5.749549544611495,22.116579114026734,,,7.715984278217924,,,
119,12.96316898,55.24525881,-3.801419258,-9.517905235,-0.14449719,-0.010981165,18.9989056,102.8321303,100.7823128,10.248966213113091,21.771600994054808,0.1449138499338601,85.65412064270289,9.774105154851323,95.97139183641993,9.796498958118656,19.042434674791043
120,13.55318435,55.19053214,-4.92338562,-10.24285984,-0.23221873,-0.08184443,19.33427835,98.69117704,96.93481604,11.364677895352232,25.67197104442127,0.24621951442734552,70.58522700455468,9.946639752032103,102.16107238802428,10.107476064182604,19.646911973558147
