,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
3611,2021-05-31 14:00:00,14.689659913043478,55.09845609661836,285.153564453125,1.242140769958496,0.6918556690216064,3.5310182571411133,2.46518611907959,2.8806276321411133,284.4423828125,0.3733842372894287,0.2042176723480224,0.3050689697265625,102076.25,0.0,339.8,174.0,25.0,158.0,5.2,5.903586432792066,0.0169899871367825,114.75885555025437,99.67916787423808,175.03665161132812,66.428451538086,76.04512023925781
3612,2021-05-31 15:00:00,14.517141441121495,55.11819794392523,285.612060546875,1.2389545440673828,0.6581411957740784,3.4454116821289062,2.44663143157959,2.8379898071289062,284.2689208984375,0.3574574589729309,0.2006378173828125,0.2897491455078125,102072.1875,16.314205607476637,281.8506542056075,268.92149532710283,25.0,158.0,5.397757009345795,6.074353874141579,0.0599144663882966,155.38662634381302,178.94795377256102,22.618776210891923,24.50808895503252,17.169481166946582
3613,2021-05-31 16:00:00,13.99693593487395,55.21011862394958,287.673095703125,1.228132247924805,0.5512712001800537,3.107454299926758,2.25852108001709,2.719148635864258,284.1312255859375,0.3004451394081116,0.2073884606361389,0.211151123046875,102084.3125,19.490546218487395,280.6806722689076,279.46008403361344,25.0,158.0,5.4,6.030973796904052,0.0169899871367825,172.90443397260157,154.86074809214847,42.97757060587904,1.584473682050941,9.786927295332193
3614,2021-05-31 17:00:00,13.36376047826087,55.23928147515528,288.82373046875,1.220963478088379,0.5490820407867432,2.986994743347168,2.3451547622680664,2.581294059753418,284.4429931640625,0.3007912635803222,0.1818569600582122,0.23809814453125,102033.875,19.48260869565217,274.1593167701864,273.3416149068323,25.0,158.0,5.4,6.209686761684556,0.0169899871367825,144.27821102351632,160.9792172189296,0.0321643900426806,24.82159310098018,18.63882332558956
3615,2021-05-31 18:00:00,12.844840211786371,55.2823922412523,290.614990234375,,,,,,,,,,102045.9375,18.6646408839779,287.38637200736645,286.4051565377532,25.0,158.0,5.4,4.966116031933726,0.0893774022639867,147.50693729064508,120.20714295172252,,,
3616,2021-05-31 19:00:00,12.419333533011272,55.41761538969404,288.992919921875,1.2161798477172852,0.3126869201660156,2.43521785736084,3.4580087661743164,2.38950252532959,285.309814453125,0.1788574457168579,0.1731736063957214,0.020416259765625,102010.9375,16.00450885668277,297.182769726248,295.59098228663447,25.0,158.0,5.4,4.39300910031867,0.0169899871367825,156.89625964330426,138.72984983912744,19.283376844224904,86.26580253392217,19.21443763524053
3617,2021-05-31 20:00:00,12.198677412742382,55.45574214127424,288.537109375,1.220621109008789,,,,,285.40625,,,,101894.875,1.2155124653739613,276.91911357340723,129.21606648199446,25.0,158.0,5.4,3.4569983011383045,0.0169899871367825,2.832774219026959,54.895234356232535,,,
3618,2021-05-31 21:00:00,12.196963081871344,55.45559171929824,287.596923828125,1.2242355346679688,,,,,285.40625,,,,101896.0,0.0,294.3,109.49122807017544,25.0,158.0,5.4,3.5360160098312523,0.0169899871367825,22.19360690395509,35.170395944413514,,,
3619,2021-05-31 22:00:00,12.22512995280899,55.456419352808986,286.7529296875,1.2262544631958008,,,,,285.734375,,,,101868.6875,6.766741573033707,181.916404494382,104.00224719101124,25.0,158.0,5.330337078651685,4.1425526299597,0.0169899871367825,23.65051122442314,29.68141506524931,,,
3620,2021-05-31 23:00:00,12.489441028616852,55.36935017647058,286.756591796875,1.2289085388183594,0.2972991466522217,2.591049194335937,1.998207092285156,2.2772674560546875,285.455322265625,0.175096794962883,0.117767333984375,0.126861572265625,101966.1875,17.17186009538951,123.55182829888712,122.13672496025436,25.0,158.0,5.3,4.739035990529464,0.0169899871367825,12.55192654843654,47.81589283449243,162.59055186455123,165.75754405205123,164.5950379485356
