Time,LON,LAT,Eastward wind,Northward wind,Temperature above oceans,Air density above oceans,Max wave height,Swell direction,Wind wave direction,Swell period,Wind wave period,Wave direction,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Eastward current,Northward current,SOG,COG,Heading,Width,Length,Draught
2021-06-22 23:00:00,12.548179141719745,55.34651519426751,4.408763885498047,-0.3747196197509765,289.1337890625,1.2175607681274414,0.4742984771728515,257.1705017089844,277.2589416503906,2.915136337280273,2.07425594329834,263.58642578125,2.6263790130615234,290.265625,0.2654902935028076,0.2040041089057922,0.16253662109375,101517.4375,,,17.265923566878982,123.76449044585988,122.48248407643312,25.0,158.0,5.5
2021-06-23 00:00:00,13.004782631666666,55.22377742166666,4.6087188720703125,-1.5751380920410156,289.496337890625,1.2164592742919922,0.861017107963562,271.5016784667969,285.911865234375,3.481734275817871,2.395668029785156,277.022705078125,3.082076072692871,290.207763671875,0.466979444026947,0.3717164993286133,0.281982421875,101616.6875,0.057659365,-0.017460473,18.710833333333333,107.35316666666668,104.785,25.0,158.0,5.5
2021-06-23 01:00:00,13.599410122516556,55.15962802649007,4.263931274414063,-1.4131898880004885,289.343017578125,1.2161016464233398,0.8946051001548767,276.8905639648437,287.6466064453125,3.574700355529785,2.274085998535156,278.73883056640625,3.225579261779785,290.205810546875,0.4835042953491211,0.4093932509422302,0.252197265625,101561.5,,,19.281456953642383,94.82218543046358,92.48675496688742,25.0,158.0,5.5
2021-06-23 02:00:00,14.118863802177858,55.13566083666062,4.681570053100586,-1.896636962890625,289.419189453125,1.2163171768188477,0.8802815675735474,266.1949462890625,286.9040222167969,3.838912010192871,2.52646541595459,272.32769775390625,3.378340721130371,290.337646484375,0.4724532961845398,0.3653249740600586,0.29315185546875,101608.0625,,,19.266969147005444,97.68166969147003,95.73321234119784,25.0,158.0,5.5
2021-06-23 03:00:00,14.602048462633451,55.09476084341637,4.964321136474609,-2.4415597915649414,289.515380859375,1.2159719467163086,1.106245517730713,264.3670959472656,295.28839111328125,4.007817268371582,2.796180725097656,280.7557678222656,3.443791389465332,290.20849609375,0.5903911590576172,0.4261905550956726,0.402008056640625,101542.125,0.010018582,-0.058172934,11.796085409252669,147.11601423487545,106.55160142348754,25.0,158.0,5.5
2021-06-23 04:00:00,14.689638442424243,55.0984566939394,5.664531707763672,-1.53924560546875,289.52099609375,1.2163028717041016,1.0917134284973145,272.54718017578125,289.0040588378906,3.9720029830932617,2.65891170501709,281.9711608886719,3.473406791687012,290.234130859375,0.5824846625328064,0.438384473323822,0.366973876953125,101502.1875,,,0.0003030303030303,356.7,173.93030303030304,25.0,158.0,5.5
2021-06-23 05:00:00,14.689645542168671,55.09845973795181,6.009944915771484,-1.05194091796875,289.538818359375,1.2164735794067385,1.0248130559921265,283.4286804199219,278.2635803222656,3.901561737060547,2.744789123535156,281.1907653808594,3.420055389404297,290.234130859375,0.548345148563385,0.3881579637527466,0.370025634765625,101543.3125,,,0.0,356.7,173.51506024096386,25.0,158.0,5.5
2021-06-23 06:00:00,14.68440154237288,55.09566698022599,6.250227928161621,-0.6914491653442383,289.59716796875,1.215654373168945,0.994692325592041,288.0419311523437,276.36181640625,3.851354598999024,2.860633850097656,279.723388671875,3.3367061614990234,290.234130859375,0.5336688160896301,0.3318817019462585,0.403839111328125,101581.1875,0.03559392,-0.036547106,1.5409604519774012,296.3745762711864,191.1214689265537,25.0,158.0,5.5
2021-06-23 07:00:00,14.68116540425532,55.09409162553192,5.730077743530273,-0.496957778930664,289.74658203125,1.214874267578125,0.97957444190979,279.948486328125,277.86639404296875,3.828594207763672,2.8073501586914062,278.9642333984375,3.271343231201172,290.234130859375,0.5254126787185669,0.3169452548027038,0.404937744140625,101645.5,,,2.6612765957446807,243.0893617021277,157.48510638297873,25.0,158.0,5.5
2021-06-23 08:00:00,14.689638234604104,55.09846833431085,5.651370048522949,0.2427215576171875,289.891845703125,1.2141361236572266,0.9425770044326782,283.3760070800781,273.867431640625,3.735136032104492,2.716712951660156,278.26446533203125,3.232511520385742,290.234130859375,0.5066638588905334,0.3229677081108093,0.375701904296875,101681.4375,,,0.0,350.2,173.79472140762462,25.0,158.0,5.5
2021-06-23 09:00:00,14.689635807807807,55.09845731531531,5.417058944702148,0.2257871627807617,290.039306640625,1.2134532928466797,0.8921352624893188,281.4559631347656,271.6179504394531,3.6733808517456055,2.57639217376709,277.1903686523437,3.193754196166992,290.234130859375,0.4811306595802307,0.3459352254867553,0.3273162841796875,101684.75,0.05115231,-0.018110003,0.0,350.2,173.83783783783784,25.0,158.0,5.5
2021-06-23 10:00:00,14.68963193142857,55.09844994285714,5.009900093078613,-0.4548158645629883,290.130126953125,1.2180500030517578,0.8379178047180176,279.95220947265625,272.7007751464844,3.582860946655273,2.394569396972656,276.5938720703125,3.150121688842773,290.234130859375,0.45332732796669,0.3561646938323974,0.2726287841796875,101731.3125,,,0.0,350.2,174.0,25.0,158.0,5.5
