,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
836,836,2021-06-02 06:00:00,14.68965357,55.09844879,272.7307129,1.306014061,2.844942093,5.44944191,4.758582115,4.840967178,277.1289063,1.471252918,0.485211313,1.387573242,102342.25,5.356545737,24,158,0.0,351.4,174.0,9.955124627,0.153047337,64.55687806,83.73956129,136.2399826,120.651474,122.0872879,0.2974934142468936,77.73956129450359,58.55687805981695
837,837,2021-06-02 07:00:00,14.68964975,55.09845777,272.5705566,1.307247162,2.900954247,5.288263321,4.798132896,4.84910202,277.1289063,1.499249339,0.434799135,1.432556152,102369.875,5.386480896,24,158,0.0,351.4,174.0,10.36078066,0.153047337,62.13297486,83.73956129,129.8692245,121.957592,122.7555809,0.2974934142468936,77.73956129450359,56.13297486270864
838,838,2021-06-02 08:00:00,14.68964428,55.0984552,272.3430176,1.307760239,3.042219162,5.090533257,4.839758873,4.869829178,277.1289063,1.568203688,0.394943178,1.514282227,102396.1875,5.384978773,24,158,0.0,351.4,174.0,10.42891235,0.19477858,60.53930209,82.25911326,126.2939987,122.5324745,123.3903809,0.37861060310278,76.25911325661878,54.5393020908589
839,839,2021-06-02 09:00:00,14.68963038,55.09845974,272.1745605,1.30956459,3.161299229,5.146552086,4.876746178,4.919791222,277.1289063,1.626221299,0.426773012,1.562133789,102422.75,5.37202944,24,158,0.0,351.4,174.0,10.29458449,0.19477858,60.74620917,82.25911326,143.3236046,122.006115,123.7399864,0.37861060310278,76.25911325661878,54.74620916615364
840,840,2021-06-02 10:00:00,14.68963404,55.09845923,272.3237305,1.313866615,3.137141228,5.409467697,4.890128136,4.988370895,277.1289063,1.615910053,0.531292975,1.51373291,102424.3125,5.38601472,24,158,0.0,351.4,174.0,9.623546326,0.19477858,58.77563574,82.25911326,138.0166931,122.3826752,124.6735954,0.37861060310278,76.25911325661878,52.77563574348343
841,841,2021-06-02 11:00:00,14.68963368,55.09845884,272.5117188,1.311681747,3.006412029,5.692396164,4.757117271,5.036412239,277.1289063,1.556028605,0.708831728,1.35949707,102416.5625,5.37902208,24,158,0.0,351.4,174.0,9.319237181,0.162606247,64.62040541,83.43713675,151.4113274,116.799942,124.0514984,0.316074023249114,77.43713674930413,58.62040541181685
842,842,2021-06-02 12:00:00,14.68963014,55.09845491,272.6125488,1.30947876,2.900491714,5.753561974,4.72928524,5.048871994,277.1289063,1.504850864,0.711105287,1.299987793,102421.375,5.37902208,24,158,0.0,351.4,174.0,9.352538061,0.162606247,69.80421493,83.43713675,152.003315,114.0244293,122.5474396,0.316074023249114,77.43713674930413,63.80421493702349
843,843,2021-06-02 13:00:00,14.68965424,55.09845142,272.7036133,1.308357239,2.882618189,5.71280098,4.826575279,5.032381058,277.1289063,1.496443033,0.622665346,1.346740723,102371.1875,5.392489387,24,158,0.0,351.4,174.0,9.756228033,0.162606247,71.6404964,83.43713675,154.4982967,114.313324,120.8408661,0.316074023249114,77.43713674930413,65.6404964014231
844,844,2021-06-02 14:00:00,14.68964656,55.09844653,272.8735352,1.307014465,2.933157921,5.700515747,4.872839928,5.014846802,277.1289063,1.52169621,0.572265565,1.403625488,102359.125,5.239335987,24,158,0.028625138,346.4264123,174.0010742,9.824091645,0.1681385,71.67729994,90.29734357,154.2924255,113.811026,118.9461731,0.3319613756737507,84.2984177600327,65.67837413532625
845,845,2021-06-02 15:00:00,14.47322223,55.13232526,273.0124512,1.306606293,2.877502441,5.620926857,4.818762779,4.936966896,276.994751,1.495170832,0.537951827,1.391479492,102415.3125,5.289387239,24,158,17.936689,285.485152,283.8408545,9.853765507,0.214120944,37.61271613,1.295288683,100.9412729,138.480488,134.338894,17.521041372491226,-77.45443419040843,66.22813836307783
