Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
670,2021-01-28 23:00:00,12.221313257928118,55.45615152219873,270.6771240234375,1.2829923629760742,,,,,276.30029296875,,,,100167.5,5.302114164904863,126.30697674418604,101.42071881606763,25.0,158.0,5.069133192389006,4.695215507202162,100167.5,59.13787715800767,11.420718816067634,,,
671,2021-01-29 00:00:00,12.49263279433681,55.36935483755589,271.9078369140625,1.283686637878418,1.0893077850341797,3.693966865539551,3.1159801483154297,3.195065498352051,276.5225830078125,0.5835971236228943,0.2142333388328552,0.54278564453125,100259.375,16.972429210134127,124.53353204172876,122.49329359165424,25.0,158.0,5.0,5.920255939107149,100259.375,42.39785268098197,32.49329359165424,151.31876356235736,139.950263806498,141.22815687290424
672,2021-01-29 01:00:00,12.952489122905028,55.242181964618254,272.1393737792969,1.2808828353881836,1.952925443649292,4.61656379699707,3.925485610961914,4.00035285949707,277.24365234375,1.019047737121582,0.3122557997703552,0.96826171875,100240.125,18.937430167597764,102.3854748603352,99.75791433891992,25.0,158.0,5.0,8.016077433394136,100240.125,61.98746942036824,9.757914338919916,115.19474295220118,120.28885916313868,119.97623709282624
673,2021-01-29 02:00:00,13.583074188481676,55.1818062513089,271.43572998046875,1.2809820175170898,2.1068992614746094,4.9116926193237305,4.057533264160156,4.1397199630737305,277.579345703125,1.098587989807129,0.3442414402961731,1.042724609375,100130.75,19.0607329842932,99.02984293193718,96.6413612565445,25.0,158.0,5.0,8.241757241628179,100130.75,62.84713152356311,6.641361256544499,125.49216081709136,118.09820940107574,118.65381242841949
674,2021-01-29 03:00:00,14.07663310942761,55.13901965488216,271.301513671875,1.2814922332763672,2.154040813446045,5.180047988891602,4.004798889160156,4.284173965454102,277.81494140625,1.1169829368591309,0.4620789885520935,1.00958251953125,100136.75,19.105050505050503,98.80690235690236,96.4023569023569,25.0,158.0,5.0,8.632636281044464,100136.75000000023,61.657259436223455,6.402352952327234,113.85493258595064,118.16694430470064,116.0708749687632
675,2021-01-29 04:00:00,14.577307049079756,55.09535724693252,272.09771728515625,1.2757911682128906,3.1243724822998047,5.677229881286621,4.921119689941406,5.035506248474121,277.772216796875,1.6128253936767578,0.5790711641311646,1.500579833984375,99985.25,13.871472392638038,120.93159509202454,100.61656441717793,25.0,158.0,5.0,9.317084333388149,99985.25,60.95793392782787,10.616564417177926,127.75709786444357,118.59779610663104,118.85502877264668
686,2021-01-29 15:00:00,14.68964532044199,55.09846292265193,275.4280090332031,1.2602291107177734,1.4426090717315674,4.820429801940918,3.337196350097656,3.974533081054688,277.66357421875,0.7644957900047302,0.4903075695037842,0.58270263671875,99709.0,0.0016574585635359,357.5,174.0,25.0,158.0,5.0,7.028554160388817,99709.00000002702,62.960187842454246,83.99995781462691,167.9498996734619,122.42929077148438,141.2253189086914
687,2021-01-29 16:00:00,14.497523578783152,55.12412490795632,275.5628356933594,1.2605304718017578,1.385575294494629,4.705686569213867,3.338539123535156,3.779516220092773,277.772216796875,0.7356472015380859,0.4140869975090027,0.60595703125,99807.125,16.53244929797192,282.4934477379095,280.10140405616227,25.0,158.0,5.0,7.488074066830874,99807.125,38.944342656609024,169.89859594383773,86.68137516060409,135.6391774562889,120.51716817894516
688,2021-01-29 17:00:00,14.02252813899614,55.21514254826255,275.3067932128906,1.261887550354004,1.1310828924179075,4.293556213378906,2.839881896972656,3.5804214477539062,277.81494140625,0.5995261669158936,0.3484924435615539,0.45599365234375,99860.4375,18.791891891891893,278.49633204633204,277.95366795366795,25.0,158.0,5.0,7.543760693990565,99860.4375,33.226223552358334,172.04633204633203,110.39276568585842,141.22810618573635,134.82055537396877
689,2021-01-29 18:00:00,13.304150953488373,55.24841298449613,274.7494506835937,1.2629127502441406,1.1798486709594729,3.944704055786133,3.170936584472656,3.282106399536133,277.42919921875,0.626862108707428,0.2312255948781967,0.5814208984375,99864.875,18.47868217054264,274.2453488372093,274.031007751938,25.0,158.0,5.0,6.470926875536601,99864.87500006982,28.366522255585096,175.96906000097266,136.34519006300343,148.70922280836476,147.01587869215382
690,2021-01-29 19:00:00,12.904779342715232,55.27376638576158,274.56463623046875,1.2653532028198242,1.1677403450012207,3.75462818145752,3.184974670410156,3.2761125564575195,277.24365234375,0.6200469136238098,0.2367004454135894,0.572021484375,99937.1875,18.051324503311257,281.58493377483444,280.932119205298,25.0,158.0,5.0,6.606822896369031,99937.1875,39.83062287413202,169.06788079470198,153.01655785769026,140.3345014306883,140.6698400232176
691,2021-01-29 20:00:00,12.455085674418603,55.39993121705426,273.2266845703125,1.274580955505371,0.6213199496269226,3.002532958984375,2.469642639160156,2.638275146484375,276.5225830078125,0.3415660262107849,0.1798217743635177,0.28826904296875,99922.625,16.248992248062017,302.5837209302326,301.7643410852713,25.0,158.0,5.0,5.397884385502279,99922.625,83.69528202709881,148.23565891472867,144.71065738884977,98.81411197869352,110.75593403069549
692,2021-01-29 21:00:00,12.208350191983124,55.45652024472574,272.3736572265625,1.2756223678588867,,,,,276.30029296875,,,,99855.0625,3.764556962025317,263.7957805907173,165.41139240506328,25.0,158.0,5.0,4.524976115945236,99855.0625,40.95992646192215,75.41139240506328,,,
694,2021-01-29 23:00:00,12.250700775092936,55.450623955390334,271.6385498046875,1.2781028747558594,,,,,275.707763671875,,,,99906.4375,8.409479553903346,164.83327137546468,106.17843866171005,25.0,158.0,5.081040892193308,4.168953238403176,99906.4375,98.3396722140506,16.178438661710047,,,
695,2021-01-30 00:00:00,12.545110968277946,55.342611531722056,271.5189208984375,1.2810287475585938,0.7584521770477295,3.3531064987182617,2.5864028930664062,2.8658018112182617,276.10595703125,0.4100778102874756,0.2359923720359802,0.333251953125,100064.75,16.74788519637462,124.3977341389728,122.30060422960725,25.0,158.0,5.1,4.957413217300815,100064.75,88.55487461046727,32.300604229607245,57.714369183220526,88.72331846300568,79.2036079222342
