,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
4011,4011,2021-06-30 14:00:00,14.68964838,55.0984528,293.0166016,1.190141678,1.904413462,4.05752182,3.78250885,3.805996895,291.9058838,0.981862903,0.240418613,0.950195313,100549.0,5.388268546,24,158,0.0,12.6,173.0743802,8.826921812,0.05215059,73.13266637,104.1840883,122.130975,121.8790028,122.2861645,0.10137031664532635,-82.74153151281256,66.20704653228121
4013,4013,2021-06-30 16:00:00,14.04250713,55.20853989,293.105957,1.191212654,2.204746485,4.708492279,4.114600182,4.188289642,291.614624,1.136078,0.335812569,1.079577684,100727.0625,5.380395257,24,158,19.27029064,277.9139233,276.9385559,9.394227104,0.041670822,48.2257689,36.24464319,145.2442749,138.6581848,139.9190949,19.33485432955869,60.69391271937879,48.71278700847736
4016,4016,2021-06-30 19:00:00,12.44063405,55.40611208,292.5751953,1.189330101,0.826520145,3.583425522,2.149208069,3.259328842,291.3463135,0.447080314,0.388834417,0.215576172,100786.5,5.381564858,24,158,16.02966934,300.5697532,299.7945417,6.065260714,0.016703624,93.72706391,141.2012201,121.840182,119.9237162,121.8634478,16.17673420058001,85.52689203246835,26.06747778821919
4017,4017,2021-06-30 20:00:00,12.19995461,55.45589931,291.6395264,1.191299438,,,,,291.1884766,,,,100700.5,5.374726898,24,158,1.611931688,285.436778,129.8715044,5.820120533,0.016703624,81.97149632,48.87574257,,,,1.7170858642113567,71.87775423471491,31.843000678639434
4018,4018,2021-06-30 21:00:00,12.19696646,55.45559291,291.4421387,1.192813873,,,,,291.1884766,,,,100712.0,5.380632744,24,158,0.0,290.7,109.6179775,5.645529508,0.016703624,109.7367508,28.62221574,,,,0.06830579337039876,-72.83058582409281,39.35472836316622
4118,4118,2021-06-07 01:00:00,13.5249861,55.18892744,291.0251465,1.201798439,0.41566807,2.784326553,1.710853577,2.648096085,292.2825928,0.233072162,0.217651367,0.082519531,100936.4375,5.021367708,24,158,19.77104796,98.89737503,96.90418877,2.792433927,0.04348372,24.78965345,79.89867194,137.4017042,167.1861127,142.6998914,19.788930361737116,-3.19713929252535,72.1145353056773
4119,4119,2021-06-07 02:00:00,14.09857169,55.13858291,291.1491699,1.200567245,0.403847992,2.754656792,2.190504074,2.696856499,292.6279297,0.226848006,0.220977783,0.044158936,100973.9375,5.01761451,24,158,19.79036778,99.3980409,97.90324912,2.929509684,0.024892043,33.40956107,59.74530563,131.3238627,169.5076497,131.954951,19.81587106783197,-22.351445259461503,64.49368804705584
4120,4120,2021-06-07 03:00:00,14.58402498,55.09603616,291.3293457,1.198901176,0.451284826,2.814558983,3.277198792,2.745955467,292.6656494,0.251789808,0.243392944,0.034576416,100924.8125,5.019044216,24,158,13.47596567,145.5678562,107.7108257,3.074109947,0.024508035,49.24501931,176.4394682,122.4508565,89.83025238,127.9705251,13.515348231925685,-68.72864254191164,58.465806343638576
4121,4121,2021-06-07 04:00:00,14.68965506,55.09845667,291.3640137,1.199368477,0.457908511,2.845249176,3.228370667,2.798862457,292.6437988,0.253623188,0.24822998,0.029098511,100854.4375,5.004810084,24,158,0.0,351.2,173.6829268,2.481100454,0.024508035,123.5117709,117.5884306,58.69866497,151.4435965,60.30686504,0.0476387188136973,-68.72864254191164,50.17115595071491
4122,4122,2021-06-07 05:00:00,14.68964783,55.09846204,291.3261719,1.199902534,0.442761958,2.835735321,2.902809143,2.7903862,292.6437988,0.245507121,0.240649402,0.031890869,100872.1875,5.032868907,24,158,0.0,351.2,174.0,1.962558234,0.017291063,163.6936768,112.3587338,55.1686554,134.0694275,56.27113342,0.03361036796240848,-73.6412652842063,10.306323192265728
4123,4123,2021-06-07 06:00:00,14.68965605,55.09845146,291.333252,1.199581146,0.435718358,2.784968376,2.765051842,2.748621941,292.6437988,0.242503822,0.238881052,0.02911377,100912.75,5.035216686,24,158,0.0,351.2,174.0,2.849673035,0.017291063,175.9556998,112.3587338,43.00390625,48.8012085,42.71296692,0.03361036796240848,-73.6412652842063,-10.044300211862414
4124,4124,2021-06-07 07:00:00,14.68964965,55.09846192,291.4807129,1.198651314,0.452268839,2.858072281,1.832069397,2.704263687,292.6437988,0.251761377,0.229617774,0.099029541,100920.1875,5.013147563,24,158,0.0,351.2,174.0,4.091521219,0.017291063,173.3177794,112.3587338,29.93968201,0.2134552,18.76649475,0.03361036796240848,-73.6412652842063,-12.682220588517943
4125,4125,2021-06-07 08:00:00,14.68965015,55.09844973,291.7414551,1.197706223,0.485366762,2.94280529,2.091957092,2.678035736,292.6437988,0.269360721,0.213272735,0.157440186,100929.75,5.007043337,24,158,0.0,351.2,174.0,4.821650629,0.020494197,173.8262031,116.0815733,36.32493591,12.79414368,3.541885376,0.039836621033614475,-69.91842563670039,-12.1737969271148
4126,4126,2021-06-07 09:00:00,14.68965342,55.09846653,292.0192871,1.196760178,0.550894439,3.024940491,2.302589417,2.656899452,292.6437988,0.303057373,0.195098877,0.226074219,100929.0,5.014086674,24,158,0.0,351.2,174.0,5.220430811,0.020494197,169.6872923,116.0815733,26.16487122,17.55976868,15.65434265,0.039836621033614475,-69.91842563670039,-16.31270773204148
4127,4127,2021-06-07 10:00:00,14.68965415,55.09846464,292.4619141,1.190511703,0.590858221,3.032939911,2.343531609,2.686138153,292.6437988,0.322447598,0.209289551,0.239746094,100924.125,5.0,24,158,0.0,351.2,174.0,5.772799056,0.020494197,145.1667154,116.0815733,1.632705688,31.64007568,24.84706116,0.039836621033614475,-69.91842563670039,-40.83328459994986
4128,4128,2021-06-07 11:00:00,14.68963814,55.09846014,292.7961426,1.189114571,0.689341605,3.139271736,2.51834774,2.718495369,292.6437988,0.373526096,0.186981201,0.318664551,100885.375,5.007304201,24,158,0.0,351.2,173.7777778,7.008499747,0.040052409,136.7430981,128.8316264,1.320473565,37.65692817,33.72824775,0.07785387339134299,-57.39059583700719,-49.479124124911095
4129,4129,2021-06-07 12:00:00,14.68963569,55.09845296,293.1879883,1.185936928,0.8608706,3.224545479,2.688757896,2.793943405,292.6437988,0.461347818,0.1746521,0.423461914,100822.5,5.022755397,24,158,0.0,351.2,173.7307692,8.076192693,0.040052409,137.9457702,128.8786349,0.26455219,41.11513813,38.63904865,0.07785387339134299,-57.39059583700719,-48.32346056496476
4130,4130,2021-06-07 13:00:00,14.68964743,55.09845835,293.6289063,1.184187889,1.001670241,3.368869781,2.831824303,2.92105484,292.6437988,0.532914698,0.195953369,0.492950439,100847.3125,5.006573781,24,158,0.0,351.2,173.5333333,8.001762023,0.040052409,146.3798932,129.0760708,26.89405111,40.66997579,39.62839559,0.07785387339134299,-57.39059583700719,-40.08677346985251
4131,4131,2021-06-07 14:00:00,14.68963923,55.09844607,293.9328613,1.182015419,1.064491034,3.493450165,2.930175781,3.027080536,292.6437988,0.566421568,0.227966309,0.516998291,100770.3125,5.033501362,24,158,0.0,351.2,173.9594595,7.724739959,0.043509429,144.9198517,122.217742,20.02438561,42.09906212,40.43306175,0.08457362820887976,-63.82279852534253,-41.12068880271067
4133,4133,2021-06-07 16:00:00,14.0646852,55.20757727,294.5595703,1.186768532,1.088438511,3.595142365,2.327796936,3.375106812,292.6279297,0.579423785,0.517150879,0.249725342,100926.4375,5.384570588,24,158,19.98608873,279.6791033,278.1773884,5.663984903,0.006253606,85.10976359,16.69979027,144.8171742,90.11028028,135.3270619,19.997636623007008,81.4775982968989,3.2871520191267445
4134,4134,2021-06-07 17:00:00,13.46428719,55.24014443,293.2717285,1.1882658,0.953786254,3.436870575,3.864906311,3.436876297,292.2827148,0.510421336,0.5105443,2.54e-16,100832.75,5.377565912,24,158,19.86876356,273.8835343,272.496999,2.035113833,0.036403827,54.01947857,16.33485174,134.2509053,122.812434,134.2451985,19.936179162619577,76.16214728467105,-33.48352241289145
4135,4135,2021-06-07 18:00:00,12.91167214,55.26901056,292.9697266,1.189315796,0.858724713,3.541841507,3.283606529,3.51235199,292.3049316,0.460061848,0.456187636,0.034179688,100782.3125,5.382168768,24,158,18.86790692,282.2048316,281.4740776,4.753538454,0.05465411,10.09667635,136.885496,148.2435173,137.92938,147.7962059,18.944669145104417,58.359573680778404,-68.42924600714889
4137,4137,2021-06-07 20:00:00,12.20165397,55.4560843,292.3508301,1.189583778,,,,,292.3417969,,,,100571.25,5.389826761,24,158,2.063879599,285.8141014,135.4816054,5.322059812,0.016703624,155.3881816,54.48584356,,,,2.1451028047131033,50.97459482149275,-19.906576234922074
4138,4138,2021-06-07 21:00:00,12.19695536,55.45557536,292.0783691,1.189875603,,,,,292.3417969,,,,100647.9375,5.380744303,24,158,0.0,291.6,109.6884273,5.591901595,0.016703624,78.55238927,28.69266551,,,,0.10626879468381606,-27.159053689540965,31.136038021824106
4139,4139,2021-06-07 22:00:00,12.20589615,55.45648172,292.0515137,1.190402031,,,,,292.4643555,,,,100630.25,5.328832336,24,158,2.907032074,227.2642543,101.0590108,3.216784686,0.016703624,59.08297128,20.06324903,,,,3.0962972815037477,65.87126829361563,41.97603954111631
4772,4772,2021-06-08 04:00:00,14.68964743,55.09845374,291.4753418,1.195530891,1.201866627,4.091123581,2.692115784,3.6475811,291.4973145,0.637441754,0.51651001,0.361938477,100672.8125,5.288252965,24,158,0.0,353.5,174.2761905,5.299621618,0.009836858,90.01337951,53.99016604,100.0365665,89.41535063,96.85932036,0.019120884390352616,48.266356513459094,84.28956998600299
4773,4773,2021-06-08 05:00:00,14.68964902,55.09845124,291.5837402,1.194847107,1.123276949,3.941645622,2.189368248,3.683466911,291.4973145,0.596911371,0.548660278,0.227478027,100669.4375,5.292658103,24,158,0.0,353.5,174.0,4.456351089,0.024091019,92.28826625,36.31999658,98.33644104,86.68557739,96.99354553,0.04682812200786509,30.319996584387095,86.2882662430077
